,hpo,label
12895,HP:0034078,o
12896,HP:0034079,o
12897,HP:0034080,o
12898,HP:0034081,o
12899,HP:0034082,o
12900,HP:0034083,o
12901,HP:0034084,o
12902,HP:0034087,o
12903,HP:0034088,o
12904,HP:0034089,o
12905,HP:0034090,o
12906,HP:0034091,o
12907,HP:0034092,o
12908,HP:0034093,o
12909,HP:0034094,o
12910,HP:0034095,o
12911,HP:0034096,o
12912,HP:0034097,o
12913,HP:0034098,o
12914,HP:0034099,o
12915,HP:0034100,o
12916,HP:0034101,o
12917,HP:0034102,o
12918,HP:0034104,o
12919,HP:0034105,o
12920,HP:0034106,o
12921,HP:0034107,o
12922,HP:0034108,o
12923,HP:0034109,o
12924,HP:0034110,o
12925,HP:0034111,o
12926,HP:0034114,o
12927,HP:0034115,o
12928,HP:0034116,o
12929,HP:0034117,o
12930,HP:0034135,o
12931,HP:0034136,o
12932,HP:0034138,o
12933,HP:0034137,o
12934,HP:0034140,o
12935,HP:0034139,o
12936,HP:0034141,o
12937,HP:0034142,o
12938,HP:0034143,o
12939,HP:0034147,o
12940,HP:0034145,o
12941,HP:0034146,o
12942,HP:0034148,o
12943,HP:0034149,o
12944,HP:0034150,o
12945,HP:0034151,o
12946,HP:0034152,o
12947,HP:0034153,o
12948,HP:0034154,o
12949,HP:0034189,o
12950,HP:0034257,o
12951,HP:4000013,o
12952,HP:4000014,o
12953,HP:4000015,o
12954,HP:4000016,o
12955,HP:4000017,o
12956,HP:4000018,o
12957,HP:4000019,o
12958,HP:4000020,o
12959,HP:4000021,o
12960,HP:4000023,o
12961,HP:4000025,o
12962,HP:4000027,o
12963,HP:4000028,o
12964,HP:4000029,o
12965,HP:4000030,o
12966,HP:4000031,o
12967,HP:4000170,o
12968,HP:4000171,o
12969,HP:5000000,o
12970,HP:5000001,o
12971,HP:5000002,o
12972,HP:5000003,o
12973,HP:5000004,o
12974,HP:5000005,o
12975,HP:5000006,o
12976,HP:5000007,o
12977,HP:5000008,o
12978,HP:5000009,o
12979,HP:5000010,o
12980,HP:5000011,o
12981,HP:5000012,o
12982,HP:5000013,o
12983,HP:5000014,o
12984,HP:5000015,o
12985,HP:5000016,o
12986,HP:5000017,o
12987,HP:5000019,o
12988,HP:5000020,o
12989,HP:5000022,o
12990,HP:5000021,o
12991,HP:5000023,o
12992,HP:5000024,o
12993,HP:5000025,o
12994,HP:5000026,o
12995,HP:5000027,o
12996,HP:5000028,o
12997,HP:5000029,o
12998,HP:5000030,o
12999,HP:5000031,o
13000,HP:5000032,o
13001,HP:5000033,o
13002,HP:5000034,o
13003,HP:5000035,o
13004,HP:5000036,o
13005,HP:5000037,o
13006,HP:5000038,o
13007,HP:5000039,o
13008,HP:5000042,o
13009,HP:5000044,o
13010,HP:5000046,o
13011,HP:5000047,o
13012,HP:5000048,o
13013,HP:0032266,o
13014,HP:0032265,o
13015,HP:0005356,o
13016,HP:0004431,o
13017,HP:0005339,o
13018,HP:0008290,o
13019,HP:0005369,o
13020,HP:0005416,o
13021,HP:0005421,o
13022,HP:0008338,o
13023,HP:0004434,o
13024,HP:0033057,o
13025,HP:0012308,o
13026,HP:0033058,o
13027,HP:0033059,o
13028,HP:0033060,o
13029,HP:0034601,o
13030,HP:0045043,o
13031,HP:0045042,o
13032,HP:0045044,o
13033,HP:0005389,o
13034,HP:0005482,o
13035,HP:0005423,o
13036,HP:0025434,o
13037,HP:0031905,o
13038,HP:0031904,o
13039,HP:0031906,o
13040,HP:0034204,o
13041,HP:0100778,o
13042,HP:0002723,o
13043,HP:0010977,o
13044,HP:0030356,o
13045,HP:0030355,o
13046,HP:0030354,o
13047,HP:0011112,o
13048,HP:0011111,o
13049,HP:0033253,o
13050,HP:0034513,o
13051,HP:0030783,o
13052,HP:0030782,o
13053,HP:0033178,o
13054,HP:0034161,o
13055,HP:0034160,o
13056,HP:0033199,o
13057,HP:0034162,o
13058,HP:0034163,o
13059,HP:0034165,o
13060,HP:0034164,o
13061,HP:0034166,o
13062,HP:0034168,o
13063,HP:0034167,o
13064,HP:0034169,o
13065,HP:0034171,o
13066,HP:0034170,o
13067,HP:0034172,o
13068,HP:0034174,o
13069,HP:0034173,o
13070,HP:0034175,o
13071,HP:0034177,o
13072,HP:0034176,o
13073,HP:0034178,o
13074,HP:0034447,o
13075,HP:0034486,o
13076,HP:0034487,o
13077,HP:0034488,o
13078,HP:0034489,o
13079,HP:0034490,o
13080,HP:0034491,o
13081,HP:0011114,o
13082,HP:0011113,o
13083,HP:0011115,o
13084,HP:0011116,o
13085,HP:0011117,o
13086,HP:0011118,o
13087,HP:0033041,o
13088,HP:0031407,o
13089,HP:0031406,o
13090,HP:0012648,o
13091,HP:0001735,o
13092,HP:0005236,o
13093,HP:0100027,o
13094,HP:0001886,o
13095,HP:0005010,o
13096,HP:0005661,o
13097,HP:0033165,o
13098,HP:0004387,o
13099,HP:0033164,o
13100,HP:0033256,o
13101,HP:0100279,o
13102,HP:0100281,o
13103,HP:0031813,o
13104,HP:0032064,o
13105,HP:0100280,o
13106,HP:0410151,o
13107,HP:0100633,o
13108,HP:0410152,o
13109,HP:4000055,o
13110,HP:0004787,o
13111,HP:0004448,o
13112,HP:0006554,o
13113,HP:0001399,o
13114,HP:0001410,o
13115,HP:0025155,o
13116,HP:0012115,o
13117,HP:0001412,o
13118,HP:0006562,o
13119,HP:0006572,o
13120,HP:0032220,o
13121,HP:0200084,o
13122,HP:0200119,o
13123,HP:0200122,o
13124,HP:0200120,o
13125,HP:0200123,o
13126,HP:0200124,o
13127,HP:0012490,o
13128,HP:0030987,o
13129,HP:0030151,o
13130,HP:0030988,o
13131,HP:0030989,o
13132,HP:0030990,o
13133,HP:0030991,o
13134,HP:0033428,o
13135,HP:0033430,o
13136,HP:0030717,o
13137,HP:0002586,o
13138,HP:0045029,o
13139,HP:0100537,o
13140,HP:0100536,o
13141,HP:0100614,o
13142,HP:0001983,o
13143,HP:0031383,o
13144,HP:0031384,o
13145,HP:0031390,o
13146,HP:0031389,o
13147,HP:0031391,o
13148,HP:0031403,o
13149,HP:0002741,o
13150,HP:0002742,o
13151,HP:0002842,o
13152,HP:0005376,o
13153,HP:0005381,o
13154,HP:0005430,o
13155,HP:0005429,o
13156,HP:0002726,o
13157,HP:0007499,o
13158,HP:0011275,o
13159,HP:0011274,o
13160,HP:0002724,o
13161,HP:0005401,o
13162,HP:0012203,o
13163,HP:0025351,o
13164,HP:0025472,o
13165,HP:0005360,o
13166,HP:0005396,o
13167,HP:0005428,o
13168,HP:0005215,o
13169,HP:0031123,o
13170,HP:0007408,o
13171,HP:0005386,o
13172,HP:0005390,o
13173,HP:0031690,o
13174,HP:0005437,o
13175,HP:0030885,o
13176,HP:0020108,o
13177,HP:0034284,o
13178,HP:0410018,o
13179,HP:0020088,o
13180,HP:0020089,o
13181,HP:0020090,o
13182,HP:0020091,o
13183,HP:0034310,o
13184,HP:4000166,o
13185,HP:0020103,o
13186,HP:0020101,o
13187,HP:0020102,o
13188,HP:0032255,o
13189,HP:0032249,o
13190,HP:0032257,o
13191,HP:0032256,o
13192,HP:0032258,o
13193,HP:0033351,o
13194,HP:0034286,o
13195,HP:0020105,o
13196,HP:0020104,o
13197,HP:0020106,o
13198,HP:0031699,o
13199,HP:0020107,o
13200,HP:0031700,o
13201,HP:0032204,o
13202,HP:0031035,o
13203,HP:0032259,o
13204,HP:0020097,o
13205,HP:0032260,o
13206,HP:0032130,o
13207,HP:0032250,o
13208,HP:0032261,o
13209,HP:0032262,o
13210,HP:0032271,o
13211,HP:0032283,o
13212,HP:0032326,o
13213,HP:0031697,o
13214,HP:0031696,o
13215,HP:0033432,o
13216,HP:0033431,o
13217,HP:0020093,o
13218,HP:0020095,o
13219,HP:0020099,o
13220,HP:0020114,o
13221,HP:0031693,o
13222,HP:0031694,o
13223,HP:0031695,o
13224,HP:0032170,o
13225,HP:0033141,o
13226,HP:0033508,o
13227,HP:0034249,o
13228,HP:0032157,o
13229,HP:0005353,o
13230,HP:0034318,o
13231,HP:0034317,o
13232,HP:0032275,o
13233,HP:0410028,o
13234,HP:0034319,o
13235,HP:0002608,o
13236,HP:0012394,o
13237,HP:0012395,o
13238,HP:0410319,o
13239,HP:0410321,o
13240,HP:0410320,o
13241,HP:0410322,o
13242,HP:0410323,o
13243,HP:0410324,o
13244,HP:0410326,o
13245,HP:0410334,o
13246,HP:0410336,o
13247,HP:0410335,o
13248,HP:0410339,o
13249,HP:0410337,o
13250,HP:0410338,o
13251,HP:0100327,o
13252,HP:0410327,o
13253,HP:0500093,o
13254,HP:0410328,o
13255,HP:0410329,o
13256,HP:0410330,o
13257,HP:0410331,o
13258,HP:0410332,o
13259,HP:0410333,o
13260,HP:0500094,o
13261,HP:0032378,o
13262,HP:0032439,o
13263,HP:0410139,o
13264,HP:0100845,o
13265,HP:0410148,o
13266,HP:0410149,o
13267,HP:0500095,o
13268,HP:0500096,o
13269,HP:0040187,o
13270,HP:0100806,o
13271,HP:0005224,o
13272,HP:0025079,o
13273,HP:0025616,o
13274,HP:0033150,o
13275,HP:0033181,o
13276,HP:0033590,o
13277,HP:0100523,o
13278,HP:0034493,o
13279,HP:0100592,o
13280,HP:0032253,o
13281,HP:0032252,o
13282,HP:0033805,o
13283,HP:0012281,o
13284,HP:0025673,o
13285,HP:0031780,o
13286,HP:0006564,o
13287,HP:0005217,o
13288,HP:0025181,o
13289,HP:0031500,o
13290,HP:0031501,o
13291,HP:0033134,o
13292,HP:0012441,o
13293,HP:0012396,o
13294,HP:0012439,o
13295,HP:0012442,o
13296,HP:0100762,o
13297,HP:0001408,o
13298,HP:0002613,o
13299,HP:0005230,o
13300,HP:0005242,o
13301,HP:0005912,o
13302,HP:0005248,o
13303,HP:0011040,o
13304,HP:0006560,o
13305,HP:0001401,o
13306,HP:0005209,o
13307,HP:0006571,o
13308,HP:0025344,o
13309,HP:0033149,o
13310,HP:0034328,o
13311,HP:0025154,o
13312,HP:0030986,o
13313,HP:0034294,o
13314,HP:0034352,o
13315,HP:0100890,o
13316,HP:0100889,o
13317,HP:0006575,o
13318,HP:0001406,o
13319,HP:0031865,o
13320,HP:0012334,o
13321,HP:0011980,o
13322,HP:0011983,o
13323,HP:0005233,o
13324,HP:0011984,o
13325,HP:0030154,o
13326,HP:0030170,o
13327,HP:0032023,o
13328,HP:0005608,o
13329,HP:0034504,o
13330,HP:0034505,o
13331,HP:0034506,o
13332,HP:0034507,o
13333,HP:0005609,o
13334,HP:0006563,o
13335,HP:0006580,o
13336,HP:0033196,o
13337,HP:0001413,o
13338,HP:0001394,o
13339,HP:0006577,o
13340,HP:0011005,o
13341,HP:0001405,o
13342,HP:0001395,o
13343,HP:0002612,o
13344,HP:0012852,o
13345,HP:0001404,o
13346,HP:0002605,o
13347,HP:0002614,o
13348,HP:0005237,o
13349,HP:0006559,o
13350,HP:0006581,o
13351,HP:0001407,o
13352,HP:0006706,o
13353,HP:0006557,o
13354,HP:0011954,o
13355,HP:0032021,o
13356,HP:0030146,o
13357,HP:0032221,o
13358,HP:0033197,o
13359,HP:0033193,o
13360,HP:0034713,o
13361,HP:0034714,o
13362,HP:0034718,o
13363,HP:0100752,o
13364,HP:0030722,o
13365,HP:0031141,o
13366,HP:0031142,o
13367,HP:0031140,o
13368,HP:0031143,o
13369,HP:0031144,o
13370,HP:0031145,o
13371,HP:0033135,o
13372,HP:0034182,o
13373,HP:0034188,o
13374,HP:0034621,o
13375,HP:0410259,o
13376,HP:0001737,o
13377,HP:0005206,o
13378,HP:0005213,o
13379,HP:0005232,o
13380,HP:0006276,o
13381,HP:0006278,o
13382,HP:0006277,o
13383,HP:0012094,o
13384,HP:0002594,o
13385,HP:0100800,o
13386,HP:0100801,o
13387,HP:0030993,o
13388,HP:0030992,o
13389,HP:0030994,o
13390,HP:0033757,o
13391,HP:0034346,o
13392,HP:0034584,o
13393,HP:0100732,o
13394,HP:0100844,o
13395,HP:0001738,o
13396,HP:0012092,o
13397,HP:0005200,o
13398,HP:0011854,o
13399,HP:0030995,o
13400,HP:0034477,o
13401,HP:0030452,o
13402,HP:0030451,o
13403,HP:0001537,o
13404,HP:0001544,o
13405,HP:0032277,o
13406,HP:0032511,o
13407,HP:0032527,o
13408,HP:0034453,o
13409,HP:0004392,o
13410,HP:0001543,o
13411,HP:0000023,o
13412,HP:0001539,o
13413,HP:0004872,o
13414,HP:0100541,o
13415,HP:0100657,o
13416,HP:0100656,o
13417,HP:0001540,o
13418,HP:0010991,o
13419,HP:0005199,o
13420,HP:0010318,o
13421,HP:0005243,o
13422,HP:0005247,o
13423,HP:0004403,o
13424,HP:0002032,o
13425,HP:0002589,o
13426,HP:0002040,o
13427,HP:0004791,o
13428,HP:0005203,o
13429,HP:0005240,o
13430,HP:0002043,o
13431,HP:0010450,o
13432,HP:0011128,o
13433,HP:0012859,o
13434,HP:0031858,o
13435,HP:0031984,o
13436,HP:0031985,o
13437,HP:0032062,o
13438,HP:0034520,o
13439,HP:0100594,o
13440,HP:0100628,o
13441,HP:0100681,o
13442,HP:0011140,o
13443,HP:0002570,o
13444,HP:0002630,o
13445,HP:0002024,o
13446,HP:0004789,o
13447,HP:0041049,o
13448,HP:0002245,o
13449,HP:0001549,o
13450,HP:0005229,o
13451,HP:0005265,o
13452,HP:0200116,o
13453,HP:0011102,o
13454,HP:0011100,o
13455,HP:0032024,o
13456,HP:4000012,o
13457,HP:0032564,o
13458,HP:0033433,o
13459,HP:0002243,o
13460,HP:0002247,o
13461,HP:0002588,o
13462,HP:0012414,o
13463,HP:0030996,o
13464,HP:0033116,o
13465,HP:0100867,o
13466,HP:0012848,o
13467,HP:0004786,o
13468,HP:0002256,o
13469,HP:0004799,o
13470,HP:0004800,o
13471,HP:0004794,o
13472,HP:0002566,o
13473,HP:0005235,o
13474,HP:0033143,o
13475,HP:0012739,o
13476,HP:0011473,o
13477,HP:0011472,o
13478,HP:0033995,o
13479,HP:0033996,o
13480,HP:0034588,o
13481,HP:0030889,o
13482,HP:0033163,o
13483,HP:0034550,o
13484,HP:0025023,o
13485,HP:0025024,o
13486,HP:0032551,o
13487,HP:0004785,o
13488,HP:0005223,o
13489,HP:0100668,o
13490,HP:0010448,o
13491,HP:0012425,o
13492,HP:0012550,o
13493,HP:0012851,o
13494,HP:0032216,o
13495,HP:0025090,o
13496,HP:0032203,o
13497,HP:0034301,o
13498,HP:0034638,o
13499,HP:0004388,o
13500,HP:0100811,o
13501,HP:0005210,o
13502,HP:0500027,o
13503,HP:0005211,o
13504,HP:0033309,o
13505,HP:0002576,o
13506,HP:0002580,o
13507,HP:0004389,o
13508,HP:0002590,o
13509,HP:0005234,o
13510,HP:0005250,o
13511,HP:0004797,o
13512,HP:0011956,o
13513,HP:0025149,o
13514,HP:0030935,o
13515,HP:0030936,o
13516,HP:0030937,o
13517,HP:0031369,o
13518,HP:0031368,o
13519,HP:0031370,o
13520,HP:0031371,o
13521,HP:0033279,o
13522,HP:0002036,o
13523,HP:0002592,o
13524,HP:0004295,o
13525,HP:0004398,o
13526,HP:0002582,o
13527,HP:0005263,o
13528,HP:0005231,o
13529,HP:0005246,o
13530,HP:0410147,o
13531,HP:0002021,o
13532,HP:0004400,o
13533,HP:0004399,o
13534,HP:0005207,o
13535,HP:0005219,o
13536,HP:0011139,o
13537,HP:0030169,o
13538,HP:0034468,o
13539,HP:0100802,o
13540,HP:0100808,o
13541,HP:0100841,o
13542,HP:0002023,o
13543,HP:0002025,o
13544,HP:0001545,o
13545,HP:0004397,o
13546,HP:0012890,o
13547,HP:0005212,o
13548,HP:0011131,o
13549,HP:0012390,o
13550,HP:0033254,o
13551,HP:0005249,o
13552,HP:0005244,o
13553,HP:0002020,o
13554,HP:0025271,o
13555,HP:0002571,o
13556,HP:0031857,o
13557,HP:0012850,o
13558,HP:0100770,o
13559,HP:0030897,o
13560,HP:0030896,o
13561,HP:0410204,o
13562,HP:0032043,o
13563,HP:0032167,o
13564,HP:0032166,o
13565,HP:0032168,o
13566,HP:0032448,o
13567,HP:0002578,o
13568,HP:0002028,o
13569,HP:0002041,o
13570,HP:0002254,o
13571,HP:0004385,o
13572,HP:0005208,o
13573,HP:0025086,o
13574,HP:0033310,o
13575,HP:0033343,o
13576,HP:0002572,o
13577,HP:0002013,o
13578,HP:0002017,o
13579,HP:0002587,o
13580,HP:0025089,o
13581,HP:0034754,o
13582,HP:0002018,o
13583,HP:0012450,o
13584,HP:0002019,o
13585,HP:0012451,o
13586,HP:0002574,o
13587,HP:0002027,o
13588,HP:0032148,o
13589,HP:0011848,o
13590,HP:0032155,o
13591,HP:0032545,o
13592,HP:0032546,o
13593,HP:0033400,o
13594,HP:0410281,o
13595,HP:0002038,o
13596,HP:0002039,o
13597,HP:0001538,o
13598,HP:0003270,o
13599,HP:0004395,o
13600,HP:0002033,o
13601,HP:0008872,o
13602,HP:0011968,o
13603,HP:0011469,o
13604,HP:0011470,o
13605,HP:0033454,o
13606,HP:0011471,o
13607,HP:0030884,o
13608,HP:0012381,o
13609,HP:0040288,o
13610,HP:0033994,o
13611,HP:0025063,o
13612,HP:0030143,o
13613,HP:0030142,o
13614,HP:0030144,o
13615,HP:0030145,o
13616,HP:0033589,o
13617,HP:0033628,o
13618,HP:0033842,o
13619,HP:0033843,o
13620,HP:0034753,o
13621,HP:0012423,o
13622,HP:0012701,o
13623,HP:0012702,o
13624,HP:0006583,o
13625,HP:0100626,o
13626,HP:0006558,o
13627,HP:0006582,o
13628,HP:0025156,o
13629,HP:0033258,o
13630,HP:0030973,o
13631,HP:0003546,o
13632,HP:0012431,o
13633,HP:0012378,o
13634,HP:0012432,o
13635,HP:0033236,o
13636,HP:0002653,o
13637,HP:0005059,o
13638,HP:0001369,o
13639,HP:0002829,o
13640,HP:0003738,o
13641,HP:0003326,o
13642,HP:0031921,o
13643,HP:0003419,o
13644,HP:0003418,o
13645,HP:0011868,o
13646,HP:0033746,o
13647,HP:0006649,o
13648,HP:0030835,o
13649,HP:0012513,o
13650,HP:0009763,o
13651,HP:0030836,o
13652,HP:0030837,o
13653,HP:0046505,o
13654,HP:0025238,o
13655,HP:0012514,o
13656,HP:0032102,o
13657,HP:0030839,o
13658,HP:0030840,o
13659,HP:0030841,o
13660,HP:0012532,o
13661,HP:0012533,o
13662,HP:0030157,o
13663,HP:0030834,o
13664,HP:0030838,o
13665,HP:0031520,o
13666,HP:0032147,o
13667,HP:0032149,o
13668,HP:0032150,o
13669,HP:0500005,o
13670,HP:0032171,o
13671,HP:0032510,o
13672,HP:0034265,o
13673,HP:0034267,o
13674,HP:0040264,o
13675,HP:0030833,o
13676,HP:0032141,o
13677,HP:0100749,o
13678,HP:0033771,o
13679,HP:0410019,o
13680,HP:0025096,o
13681,HP:0025095,o
13682,HP:0025145,o
13683,HP:0025143,o
13684,HP:0025144,o
13685,HP:0025406,o
13686,HP:0030166,o
13687,HP:0031059,o
13688,HP:0031060,o
13689,HP:0031061,o
13690,HP:0031062,o
13691,HP:0031217,o
13692,HP:0031352,o
13693,HP:0033047,o
13694,HP:0033666,o
13695,HP:0033665,o
13696,HP:0033667,o
13697,HP:0033675,o
13698,HP:0033834,o
13699,HP:0033850,o
13700,HP:0100247,o
13701,HP:0100758,o
13702,HP:0410021,o
13703,HP:0500001,o
13704,HP:0031361,o
13705,HP:0031340,o
13706,HP:0031413,o
13707,HP:0031412,o
13708,HP:0031411,o
13709,HP:0031872,o
13710,HP:0031871,o
13711,HP:0031926,o
13712,HP:0031925,o
13713,HP:0031927,o
13714,HP:0031928,o
13715,HP:0031929,o
13716,HP:0031930,o
13717,HP:0034553,o
13718,HP:0034554,o
13719,HP:0031557,o
13720,HP:0031552,o
13721,HP:0031551,o
13722,HP:0031550,o
13723,HP:0031558,o
13724,HP:0031559,o
13725,HP:0031554,o
13726,HP:0031553,o
13727,HP:0031555,o
13728,HP:0031556,o
13729,HP:0032455,o
13730,HP:0041048,o
13731,HP:0005017,o
13732,HP:0000934,o
13733,HP:0100685,o
13734,HP:0002764,o
13735,HP:0002832,o
13736,HP:0005645,o
13737,HP:0005108,o
13738,HP:0006637,o
13739,HP:0000766,o
13740,HP:0004234,o
13741,HP:0004240,o
13742,HP:0003902,o
13743,HP:0003897,o
13744,HP:0003891,o
13745,HP:0012791,o
13746,HP:0004695,o
13747,HP:0005756,o
13748,HP:0006370,o
13749,HP:0010600,o
13750,HP:0004037,o
13751,HP:0010024,o
13752,HP:0009195,o
13753,HP:0010014,o
13754,HP:0010277,o
13755,HP:0010136,o
13756,HP:0010122,o
13757,HP:0010126,o
13758,HP:0010147,o
13759,HP:0010124,o
13760,HP:0100109,o
13761,HP:0100053,o
13762,HP:0100120,o
13763,HP:0100089,o
13764,HP:0100131,o
13765,HP:0100090,o
13766,HP:0100144,o
13767,HP:0100091,o
13768,HP:0100155,o
13769,HP:0100092,o
13770,HP:0100166,o
13771,HP:0100178,o
13772,HP:0100075,o
13773,HP:0100189,o
13774,HP:0100200,o
13775,HP:0100211,o
13776,HP:0100086,o
13777,HP:0100097,o
13778,HP:0100222,o
13779,HP:0100233,o
13780,HP:0100099,o
13781,HP:0009165,o
13782,HP:0009198,o
13783,HP:0004225,o
13784,HP:0009152,o
13785,HP:0009391,o
13786,HP:0010255,o
13787,HP:0009201,o
13788,HP:0009153,o
13789,HP:0009212,o
13790,HP:0004224,o
13791,HP:0010266,o
13792,HP:0009223,o
13793,HP:0009259,o
13794,HP:0009270,o
13795,HP:0009248,o
13796,HP:0009284,o
13797,HP:0009330,o
13798,HP:0009334,o
13799,HP:0009419,o
13800,HP:0009344,o
13801,HP:0009355,o
13802,HP:0009511,o
13803,HP:0009497,o
13804,HP:0009499,o
13805,HP:0009542,o
13806,HP:0009522,o
13807,HP:0009533,o
13808,HP:0009673,o
13809,HP:0009663,o
13810,HP:0009695,o
13811,HP:0009684,o
13812,HP:0025477,o
13813,HP:0025520,o
13814,HP:0006619,o
13815,HP:0012306,o
13816,HP:0040059,o
13817,HP:0100249,o
13818,HP:0006600,o
13819,HP:0006646,o
13820,HP:0000943,o
13821,HP:0005681,o
13822,HP:0001370,o
13823,HP:0001854,o
13824,HP:0001997,o
13825,HP:0003088,o
13826,HP:0002758,o
13827,HP:0003940,o
13828,HP:0009811,o
13829,HP:0006226,o
13830,HP:0004268,o
13831,HP:0006261,o
13832,HP:0006233,o
13833,HP:0005086,o
13834,HP:0008843,o
13835,HP:0012317,o
13836,HP:0003095,o
13837,HP:0033037,o
13838,HP:0040310,o
13839,HP:0040311,o
13840,HP:0040312,o
13841,HP:0040313,o
13842,HP:0005008,o
13843,HP:0006243,o
13844,HP:0012095,o
13845,HP:0005050,o
13846,HP:0003083,o
13847,HP:0003042,o
13848,HP:0003995,o
13849,HP:0100744,o
13850,HP:0005070,o
13851,HP:0005084,o
13852,HP:0005798,o
13853,HP:0005856,o
13854,HP:0005021,o
13855,HP:0031610,o
13856,HP:0003834,o
13857,HP:0003043,o
13858,HP:0031869,o
13859,HP:0003994,o
13860,HP:0008780,o
13861,HP:0001374,o
13862,HP:0002827,o
13863,HP:0030311,o
13864,HP:0005001,o
13865,HP:0002999,o
13866,HP:0005191,o
13867,HP:0004976,o
13868,HP:0034670,o
13869,HP:0008141,o
13870,HP:0008826,o
13871,HP:0003973,o
13872,HP:0003037,o
13873,HP:0006185,o
13874,HP:0006247,o
13875,HP:0012313,o
13876,HP:0012314,o
13877,HP:0002821,o
13878,HP:0003040,o
13879,HP:0005764,o
13880,HP:0005195,o
13881,HP:0005187,o
13882,HP:0003179,o
13883,HP:0003170,o
13884,HP:0003180,o
13885,HP:0003182,o
13886,HP:0003274,o
13887,HP:0008807,o
13888,HP:0008833,o
13889,HP:0034374,o
13890,HP:0010454,o
13891,HP:0010455,o
13892,HP:0033640,o
13893,HP:0041145,o
13894,HP:0003273,o
13895,HP:0030043,o
13896,HP:0034044,o
13897,HP:0045087,o
13898,HP:0005829,o
13899,HP:0006439,o
13900,HP:0005186,o
13901,HP:0005198,o
13902,HP:0034647,o
13903,HP:0100769,o
13904,HP:0004238,o
13905,HP:0001495,o
13906,HP:0045039,o
13907,HP:0004244,o
13908,HP:0004232,o
13909,HP:0004243,o
13910,HP:0004249,o
13911,HP:0004248,o
13912,HP:0004250,o
13913,HP:0004239,o
13914,HP:0004245,o
13915,HP:0004235,o
13916,HP:0006014,o
13917,HP:0004247,o
13918,HP:0001498,o
13919,HP:0006502,o
13920,HP:0006202,o
13921,HP:0009699,o
13922,HP:0004246,o
13923,HP:0045003,o
13924,HP:0004251,o
13925,HP:0010889,o
13926,HP:0004253,o
13927,HP:0004252,o
13928,HP:0004255,o
13929,HP:0004254,o
13930,HP:0045001,o
13931,HP:0045002,o
13932,HP:0004258,o
13933,HP:0004256,o
13934,HP:0006106,o
13935,HP:0004257,o
13936,HP:0045004,o
13937,HP:0001241,o
13938,HP:0004259,o
13939,HP:0004262,o
13940,HP:0009702,o
13941,HP:0100266,o
13942,HP:0004261,o
13943,HP:0004242,o
13944,HP:0004237,o
13945,HP:0004260,o
13946,HP:0004263,o
13947,HP:0004264,o
13948,HP:0005776,o
13949,HP:0004236,o
13950,HP:0006153,o
13951,HP:0006092,o
13952,HP:0006180,o
13953,HP:0004233,o
13954,HP:0006067,o
13955,HP:0006176,o
13956,HP:0011835,o
13957,HP:0004231,o
13958,HP:0005048,o
13959,HP:0005694,o
13960,HP:0006207,o
13961,HP:0004293,o
13962,HP:0009705,o
13963,HP:0009701,o
13964,HP:0100265,o
13965,HP:0100328,o
13966,HP:0041248,o
13967,HP:0001225,o
13968,HP:0012453,o
13969,HP:0012454,o
13970,HP:0003020,o
13971,HP:0003049,o
13972,HP:0003067,o
13973,HP:0004048,o
13974,HP:0004049,o
13975,HP:0006251,o
13976,HP:0006248,o
13977,HP:0020076,o
13978,HP:0005679,o
13979,HP:0030233,o
13980,HP:0034337,o
13981,HP:0009626,o
13982,HP:0001220,o
13983,HP:0009600,o
13984,HP:0009184,o
13985,HP:0009183,o
13986,HP:0009697,o
13987,HP:0009275,o
13988,HP:0009274,o
13989,HP:0009469,o
13990,HP:0009319,o
13991,HP:0009538,o
13992,HP:0009537,o
13993,HP:0030675,o
13994,HP:0001215,o
13995,HP:0100490,o
13996,HP:0005617,o
13997,HP:0005879,o
13998,HP:0002803,o
13999,HP:0009185,o
14000,HP:0009276,o
14001,HP:0009471,o
14002,HP:0009540,o
14003,HP:0009186,o
14004,HP:0009277,o
14005,HP:0009470,o
14006,HP:0009539,o
14007,HP:0034682,o
14008,HP:0002967,o
14009,HP:0005060,o
14010,HP:0001377,o
14011,HP:0002996,o
14012,HP:0006376,o
14013,HP:0005852,o
14014,HP:0002987,o
14015,HP:0034391,o
14016,HP:0006471,o
14017,HP:0006394,o
14018,HP:0003070,o
14019,HP:0031013,o
14020,HP:0003102,o
14021,HP:0003041,o
14022,HP:0003938,o
14023,HP:0003939,o
14024,HP:0100745,o
14025,HP:0003941,o
14026,HP:0003942,o
14027,HP:0003944,o
14028,HP:0003943,o
14029,HP:0003945,o
14030,HP:0003947,o
14031,HP:0003840,o
14032,HP:0002663,o
14033,HP:0003946,o
14034,HP:0003948,o
14035,HP:0005093,o
14036,HP:0010596,o
14037,HP:0010599,o
14038,HP:0010601,o
14039,HP:0003950,o
14040,HP:0003849,o
14041,HP:0003015,o
14042,HP:0003016,o
14043,HP:0003856,o
14044,HP:0003949,o
14045,HP:0003951,o
14046,HP:0003913,o
14047,HP:0003850,o
14048,HP:0003025,o
14049,HP:0003907,o
14050,HP:0003952,o
14051,HP:0003854,o
14052,HP:0025317,o
14053,HP:0030865,o
14054,HP:0041154,o
14055,HP:0041219,o
14056,HP:0041118,o
14057,HP:0041152,o
14058,HP:0041173,o
14059,HP:0011911,o
14060,HP:0041217,o
